imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt1568338,40 carati,Man on a Ledge,2012,2012-02-10,Action,102,USA,"English, Spanish",Asger Leth,Pablo F. Fenjves,Summit Entertainment,"Sam Worthington, Mandy Gonzalez, William Sadler, Barbara Marineau, J. Smith-Cameron, Anthony Mackie, Patrick Collins, Jamie Bell, Genesis Rodriguez, Afton Williamson, Robert Clohessy, Joe Lisi, Candice McKoy, Edward Burns, Johnny Solo","As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion.",6.6,143295,$ 42000000,$ 18620000,$ 47636031,40,185,257
tt1568346,Millennium - Uomini che odiano le donne,The Girl with the Dragon Tattoo,2011,2012-02-03,Crime,158,USA,"English, Swedish",David Fincher,"Steven Zaillian, Stieg Larsson",Columbia Pictures,"Daniel Craig, Rooney Mara, Christopher Plummer, Stellan Skarsgård, Steven Berkoff, Robin Wright, Yorick van Wageningen, Joely Richardson, Geraldine James, Goran Visnjic, Donald Sumpter, Ulf Friberg, Bengt C.W. Carlsson, Tony Way, Per Myrberg","Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for forty years by Lisbeth Salander, a young computer hacker.",7.8,411774,$ 90000000,$ 102515793,$ 232617430,71,727,540
tt1568911,War Horse,War Horse,2011,2012-02-17,Action,146,USA,"English, German",Steven Spielberg,"Lee Hall, Richard Curtis",DreamWorks,"Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup, David Thewlis, Tom Hiddleston, Benedict Cumberbatch, Celine Buckens, Toby Kebbell, Patrick Kennedy, Leonard Carow, David Kross, Matt Milne, Robert Emms, Eddie Marsan",Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.,7.2,144320,$ 66000000,$ 79884879,$ 177584879,72,546,406
tt1568921,Arrietty - Il mondo segreto sotto il pavimento,Kari-gurashi no Arietti,2010,2011-10-14,Animation,94,Japan,Japanese,Hiromasa Yonebayashi,"Mary Norton, Hayao Miyazaki",Studio Ghibli,"Tom Holland, Mark Strong, Saoirse Ronan, Olivia Colman, Amy Poehler, Will Arnett, Geraldine McEwan, Moises Arias, Bridgit Mendler, Carol Burnett, David Henrie, Phyllida Law, Peter Jason, Frank Marshall, Luke Allen-Gale","The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter, Arrietty, is discovered.",7.6,77612,$ 23000000,$ 19587032,$ 149184563,80,146,254
tt1570728,"Crazy, Stupid, Love.","Crazy, Stupid, Love.",2011,2011-09-16,Comedy,118,USA,English,"Glenn Ficarra, John Requa",Dan Fogelman,Carousel Productions (II),"Steve Carell, Ryan Gosling, Julianne Moore, Emma Stone, Analeigh Tipton, Jonah Bobo, Joey King, Marisa Tomei, Beth Littleford, John Carroll Lynch, Kevin Bacon, Liza Lapira, Josh Groban, Mekia Cox, Julianna Guill","A middle-aged husband's life changes dramatically when his wife asks him for a divorce. He seeks to rediscover his manhood with the help of a newfound friend, Jacob, learning to pick up girls at bars.",7.4,462833,$ 50000000,$ 84351197,$ 145051197,68,374,319
tt1570989,Tiny Furniture,Tiny Furniture,2010,2012-03-30,Comedy,98,USA,English,Lena Dunham,Lena Dunham,IFC Films,"Lena Dunham, Laurie Simmons, Grace Dunham, Rachel Howe, Merritt Wever, Amy Seimetz, Alex Karpovsky, Jemima Kirke, Garland Hunter, Isen Ritchie, Sarah Sophie Flicker, David Call, Jody Lee Lipes, Charlotte Istel, Peter Rosenblum",About a recent college grad who returns home while she tries to figure out what to do with her life.,6.2,13778,$ 65000,$ 391674,$ 416498,72,42,115
tt1571222,A Dangerous Method,A Dangerous Method,2011,2011-09-30,Biography,99,UK,English,David Cronenberg,"Christopher Hampton, Christopher Hampton",Recorded Picture Company (RPC),"Keira Knightley, Viggo Mortensen, Michael Fassbender, Vincent Cassel, Sarah Gadon, André Hennicke, Arndt Schwering-Sohnrey, Mignon Remé, Mareike Carrière, Franziska Arndt, Wladimir Matuchin, André Dietz, Anna Thalbach, Sarah Marecek, Bjorn Geske",A look at how the intense relationship between Carl Jung and Sigmund Freud gives birth to psychoanalysis.,6.4,97398,EUR 15000000,$ 5704709,$ 30519436,76,209,362
tt1571234,Macchine mortali,Mortal Engines,2018,2018-12-13,Action,128,USA,English,Christian Rivers,"Fran Walsh, Philippa Boyens",Media Rights Capital (MRC),"Hera Hilmar, Robert Sheehan, Hugo Weaving, Jihae, Ronan Raftery, Leila George, Patrick Malahide, Stephen Lang, Colin Salmon, Mark Mitchinson, Regé-Jean Page, Menik Gooneratne, Frankie Adams, Leifur Sigurðarson, Kahn West","In a post-apocalyptic world where cities ride on wheels and consume each other to survive, two people meet in London and try to stop a conspiracy.",6.1,100004,$ 100000000,$ 15951040,$ 83672673,44,1040,222
tt1572154,Kinyarwanda,Kinyarwanda,2011,2011-01-24,Drama,100,USA,"English, Kinyarwanda",Alrick Brown,"Alrick Brown, Patricia Janvier",Blok Box IMG,"Cassandra Freeman, Edouard Bamporiki, Cleophas Kabasita, Mazimpaka Kennedy, Hadidja Zaninka, Hassan Kabera, Abdallah Uwimana, Marc Gwamaka, Mutsari Jean, Kena Onyenjekwe, Assumpta Micho, Ayuub Kasasa Mago, Watta Hezekis, Munyantore Bashil, Ibrahim Kasuiya",A young Tutsi woman and a young Hutu man fall in love amidst chaos; a soldier struggles to foster a greater good while absent from her family; and a priest grapples with his faith in the face of unspeakable horror.,6.7,432,$ 400000,$ 35412,$ 35412,69,16,18
tt1572491,Ballata dell'odio e dell'amore,Balada triste de trompeta,2010,2012-11-08,Comedy,107,Spain,Spanish,Álex de la Iglesia,Álex de la Iglesia,Tornasol Films,"Carlos Areces, Antonio de la Torre, Carolina Bang, Manuel Tallafé, Alejandro Tejerías, Manuel Tejada, Enrique Villén, Gracia Olayo, Sancho Gracia, Paco Sagarzazu, Santiago Segura, Fernando Guillén Cuervo, Jorge Clemente, Fofito, Sasha Di Bendetto","A young trapeze artist must decide between her lust for Sergio, the Happy Clown, or her affection for Javier, the Sad Clown, both of whom are deeply disturbed.",6.5,12932,EUR 7000000,$ 40548,$ 3604598,70,44,158
tt1578275,Il dilemma,The Dilemma,2011,2011-05-20,Comedy,111,USA,English,Ron Howard,Allan Loeb,Universal Pictures,"Vince Vaughn, Kevin James, Jennifer Connelly, Winona Ryder, Channing Tatum, Queen Latifah, Amy Morton, Chelcie Ross, Eduardo N. Martinez, Rance Howard, Clint Howard, Guy Van Swearingen, Troy West, Laura Whyte, Grace Rex",A man discovers that his best friend's wife is having an affair.,5.3,51300,$ 70000000,$ 48475290,$ 69721966,46,146,186
tt1582271,The Good Doctor,The Good Doctor,2011,2012-08-31,Drama,91,USA,English,Lance Daly,John Enbom,Code Red,"Orlando Bloom, Riley Keough, Taraji P. Henson, Rob Morrow, Michael Peña, Troy Garity, Molly Price, Wade Williams, Sorel Carradine, Gary Carlos Cervantes, Monique Gabriela Curnen, Jean St. James, Jason Axinn, Ken Bahn, Elaine Carroll",A young doctor goes to unconscionable extremes in order to remain in the service of a female patient with a kidney disorder.,5.5,6300,$ 6000000,$ 5206,$ 51017,52,31,52
tt1582507,Hates - House at the End of the Street,House at the End of the Street,2012,2013-06-13,Drama,101,Canada,English,Mark Tonderai,"David Loucka, Jonathan Mostow",Relativity Media,"Jennifer Lawrence, Max Thieriot, Elisabeth Shue, Gil Bellows, Eva Link, Nolan Gerard Funk, Allie MacDonald, Jordan Hayes, Krista Bridges, James Thomas, Hailee Sisera, Craig Eldridge, Jonathan Higgins, Olivier Surprenant, Lori Alter","After moving with her mother to a small town, a teenager finds that an accident happened in the house at the end of the street. Things get more complicated when she befriends a boy. A double murder is not an accident.",5.6,70657,$ 10000000,$ 31611916,$ 44287131,31,213,235
tt1583420,L'amore all'improvviso - Larry Crowne,Larry Crowne,2011,2011-10-28,Comedy,98,USA,English,Tom Hanks,"Tom Hanks, Nia Vardalos",Universal Pictures,"Tom Hanks, Sarah Mahoney, Roxana Ortega, Randall Park, Brady Rubin, Alex Quijano, Tina Huang, E-Kan Soong, Tarina Pouncy, Sy Richardson, Julie Wagner, Rob Riggle, Erin Underwood, Dale Dye, Barry Sobel","After losing his job, a middle-aged man reinvents himself by going back to college.",6.1,62434,$ 30000000,$ 35608245,$ 75055070,41,227,227
tt1583421,G.I. Joe - La vendetta,G.I. Joe: Retaliation,2013,2013-03-28,Action,110,USA,English,Jon M. Chu,"Rhett Reese, Paul Wernick",Paramount Pictures,"Dwayne Johnson, Jonathan Pryce, Byung-hun Lee, Elodie Yung, Ray Stevenson, D.J. Cotrona, Adrianne Palicki, Channing Tatum, Ray Park, Luke Bracey, Walton Goggins, Arnold Vosloo, Joseph Mazzello, Nick Erickson, RZA",The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.,5.8,171306,$ 130000000,$ 122523060,$ 375740705,41,315,363
tt1586265,Che cosa aspettarsi quando si aspetta,What to Expect When You're Expecting,2012,2012-09-14,Comedy,110,USA,English,Kirk Jones,"Shauna Cross, Heather Hach",Lionsgate,"Cameron Diaz, Jennifer Lopez, Elizabeth Banks, Chace Crawford, Brooklyn Decker, Ben Falcone, Anna Kendrick, Matthew Morrison, Dennis Quaid, Chris Rock, Rodrigo Santoro, Joe Manganiello, Rob Huebel, Thomas Lennon, Amir Talai","Follows the lives of five interconnected couples as they experience the thrills and surprises of having a baby and realize that no matter what you plan for, life does not always deliver what is expected.",5.7,68847,$ 40000000,$ 41152203,$ 84384002,41,100,170
tt1587310,Maleficent,Maleficent,2014,2014-05-28,Action,97,USA,English,Robert Stromberg,"Linda Woolverton, Charles Perrault",Jolie Pas,"Angelina Jolie, Elle Fanning, Sharlto Copley, Lesley Manville, Imelda Staunton, Juno Temple, Sam Riley, Brenton Thwaites, Kenneth Cranham, Sarah Flind, Hannah New, Isobelle Molloy, Michael Higgins, Ella Purnell, Jackson Bews","A vengeful fairy is driven to curse an infant princess, only to discover that the child may be the one person who can restore peace to their troubled land.",7,336610,$ 180000000,$ 241410378,$ 758411648,56,774,428
tt1588173,Warm Bodies,Warm Bodies,2013,2013-02-07,Comedy,98,USA,English,Jonathan Levine,"Isaac Marion, Jonathan Levine",Summit Entertainment,"Nicholas Hoult, Teresa Palmer, Analeigh Tipton, Rob Corddry, Dave Franco, John Malkovich, Cory Hardrict, Daniel Rindress-Kay, Vincent Leclerc, Clifford LeDuc-Vaillancourt, Billie Calmeau, Adam Driscoll, Chris Cavener, Jonathan Dubsky, Alec Bourgeois","After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",6.9,216534,$ 35000000,$ 66380662,$ 116980662,60,384,467
tt1588334,A casa con Jeff,"Jeff, Who Lives at Home",2011,2012-05-11,Comedy,83,USA,English,"Jay Duplass, Mark Duplass","Jay Duplass, Mark Duplass",Indian Paintbrush,"Jason Segel, Ed Helms, Susan Sarandon, Judy Greer, Rae Dawn Chong, Steve Zissis, Evan Ross, Benjamin Brant Bickham, Lee Nguyen, Tim J. Smith, Ernest James, Tre Styles, Raion Hill, Zac Cino, Lance E. Nichols","Dispatched from his basement room on an errand for his widowed mother, slacker Jeff might discover his destiny (finally) when he spends the day with his unhappily married brother as he tracks his possibly adulterous wife.",6.5,61391,$ 10000000,$ 4269426,$ 4704757,60,125,183
tt1588337,Uomini di Dio,Des hommes et des dieux,2010,2010-10-22,Drama,122,France,"French, Arabic",Xavier Beauvois,"Xavier Beauvois, Etienne Comar",Why Not Productions,"Lambert Wilson, Michael Lonsdale, Olivier Rabourdin, Philippe Laudenbach, Jacques Herlin, Loïc Pichon, Xavier Maly, Jean-Marie Frin, Abdelhafid Metalsi, Sabrina Ouazani, Abdellah Moundy, Olivier Perrier, Farid Larbi, Adel Bencherif, Benaïssa Ahaouari","Under threat by fundamentalist terrorists, a group of Trappist monks stationed with an impoverished Algerian community must decide whether to leave or stay.",7.2,14596,EUR 4000000,$ 3951596,$ 43803417,86,91,196
tt1588398,Sleeping Beauty,Sleeping Beauty,2011,2011-06-23,Drama,101,Australia,English,Julia Leigh,"Yasunari Kawabata, Julia Leigh",Screen Australia,"Bridgette Barrett, Rachael Blake, Hannah Bella Bowden, Emily Browning, Alan Cardy, Peter Carroll, Les Chantery, Benita Collings, Michael Dorman, Eden Falk, Anni Finsterer, Mirrah Foulkes, James Fraser, Robin Goldsworthy, Vernon Hayman","A haunting portrait of Lucy, a young university student drawn into a mysterious hidden world of unspoken desires.",5.3,30581,AUD 3000000,$ 36578,$ 408680,57,123,155
tt1588875,Kak ya provyol etim letom,Kak ya provyol etim letom,2010,2010-04-01,Drama,130,Russia,Russian,Aleksey Popogrebskiy,Aleksey Popogrebskiy,Koktebel Film Company,"Grigoriy Dobrygin, Sergey Puskepalis, Igor Chernevich, Artyom Tsukanov, Ilya Sobolev","One place. One day. Two men. The place is a polar research station on an island in the Arctic Ocean, inhabited now only by Sergei and Pavel. One day when Sergei is out angling, Pavel picks up a radio message that he daren't communicate.",7,6395,$ 2500000,$ 8733,$ 730412,74,22,87
tt1590193,L'uomo sul treno,The Commuter,2018,2018-01-25,Action,104,USA,"English, Spanish",Jaume Collet-Serra,"Byron Willinger, Philip de Blasi",StudioCanal,"Liam Neeson, Vera Farmiga, Patrick Wilson, Jonathan Banks, Sam Neill, Elizabeth McGovern, Killian Scott, Shazad Latif, Andy Nyman, Clara Lago, Roland Møller, Florence Pugh, Dean-Charles Chapman, Ella-Rae Smith, Nila Aalia",An action-thriller in which an insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.,6.3,99769,$ 30000000,$ 36343858,$ 119942387,56,487,286
tt1591095,Insidious,Insidious,2010,2011-10-28,Horror,103,USA,English,James Wan,Leigh Whannell,FilmDistrict,"Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye, Leigh Whannell, Angus Sampson, Barbara Hershey, Andrew Astor, Corbett Tuck, Heather Tocquigny, Ruben Pla, John Henry Binder, Joseph Bishara, Philip Friedman, J. LaRose",A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,6.8,271766,$ 1500000,$ 54009150,$ 99557032,52,899,337
tt1592525,Lockout,Lockout,2012,2012-07-25,Action,95,France,English,"James Mather, Steve Saint Leger","James Mather, Steve Saint Leger",EuropaCorp,"Guy Pearce, Maggie Grace, Vincent Regan, Joseph Gilgun, Lennie James, Peter Stormare, Jacky Ido, Tim Plester, Mark Tankersley, Anne-Solenne Hatte, Peter Hudson, Nick Hardin, Dan Savier, Damijan Oklopdzic, Bojan Peric",A man wrongly convicted of conspiracy to commit espionage against the U.S. is offered his freedom if he can rescue the president's daughter from an outer space prison taken over by violent inmates.,6.1,93443,$ 20000000,$ 14326864,$ 32948113,48,283,303
tt1591479,Act of Valor,Act of Valor,2012,2012-04-04,Action,110,USA,"English, Russian, Spanish","Mike McCoy, Scott Waugh",Kurt Johnstad,Relativity Media,"Rorke Denver, Dave, Sonny, Weimy, Ray, Ajay, Mikey, Derrick Van Orden, Katelyn, Callaghan, Duncan Smith, Billy, Roselyn Sanchez, Jason Cottle, Alex Veadov",An elite team of Navy SEALs embark on a covert mission to recover a kidnapped CIA agent.,6.5,65794,$ 12000000,$ 70012847,$ 82499399,40,380,218
tt1594562,The Innkeepers,The Innkeepers,2011,2012-03-08,Drama,101,USA,English,Ti West,Ti West,Dark Sky Films,"Sara Paxton, Pat Healy, Alison Bartlett, Jake Ryan, Kelly McGillis, Lena Dunham, Brenda Cooney, George Riddle, John Speredakos, Sean Reid, Kurt Venghaus, Thomas Mahoney, Michael Martin, Michael P. Castelli","During the final days at the Yankee Pedlar Inn, two employees determined to reveal the hotel's haunted past begin to experience disturbing events as old guests check in for a stay.",5.4,32546,$ 750000,$ 78396,$ 1178831,64,291,299
tt1594972,Il viaggio di Norm,Norm of the North,2015,2016-02-04,Animation,88,USA,English,Trevor Wall,"Malcolm T. Goldman, Steven Altiere",Assemblage Entertainment,"Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy, Colm Meaney, Loretta Devine, Michael McElhatton, Maya Kay, Gabriel Iglesias, Salome Jens, Charlie Adler, G.K. Bowes, Debi Derryberry, Ben Diskin, Keith Ferguson","When a real estate development invades his Arctic home, Norm and his three lemming friends head to New York City, where Norm becomes the mascot of the corporation in an attempt to bring it down from the inside and protect his homeland.",3.4,8531,$ 7000000,$ 17062499,$ 30734502,21,103,56
tt1596343,Fast & Furious 5,Fast Five,2011,2011-05-04,Action,130,USA,"English, Portuguese, Spanish, Italian, French",Justin Lin,"Chris Morgan, Gary Scott Thompson",Universal Pictures,"Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson, Ludacris, Matt Schulze, Sung Kang, Gal Gadot, Tego Calderon, Don Omar, Joaquim de Almeida, Dwayne Johnson, Elsa Pataky, Michael Irby, Fernando Chien",Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,7.3,347242,$ 125000000,$ 209837675,$ 626137675,66,427,372
tt1596345,La grande partita,Pawn Sacrifice,2014,2015-09-25,Biography,115,USA,"English, Russian",Edward Zwick,"Steven Knight, Stephen J. Rivele",Gail Katz Productions,"Tobey Maguire, Liev Schreiber, Michael Stuhlbarg, Peter Sarsgaard, Edward Zinoviev, Alexandre Gorchkov, Lily Rabe, Robin Weigert, Seamus Davey-Fitzpatrick, Aiden Lovekamp, Sophie Nélisse, Evelyne Brochu, Conrad Pla, Vitali Makarov, Brett Watson","Set during the Cold War, American chess prodigy Bobby Fischer finds himself caught between two superpowers and his own struggles as he challenges the Soviet Empire.",7,38809,$ 19000000,$ 2436633,$ 5578519,65,122,149
tt1596346,Soul Surfer,Soul Surfer,2011,2011-04-08,Biography,112,USA,English,Sean McNamara,"Sean McNamara, Deborah Schwartz",Enticing Entertainment,"AnnaSophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood, Kevin Sorbo, Ross Thomas, Chris Brochu, Lorraine Nicholson, Jeremy Sumpter, Sonya Balmores, Craig T. Nelson, Cody Gomes, Branscombe Richmond, Titus Kinimaka, John Philbin",Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.,7,44808,$ 18000000,$ 43853424,$ 47120948,53,139,114
tt1596350,Una spia non basta,This Means War,2012,2012-04-20,Action,103,USA,"English, German, Japanese, Serbian",McG,"Timothy Dowling, Simon Kinberg",Overbrook Entertainment,"Reese Witherspoon, Chris Pine, Tom Hardy, Til Schweiger, Chelsea Handler, John Paul Ruttan, Abigail Spencer, Angela Bassett, Rosemary Harris, George Touliatos, Clint Carleton, Warren Christie, Leela Savasta, Natassia Malthe, Laura Vandervoort",C.I.A. operatives wage an epic battle on each other when they discover they are dating the same woman.,6.3,173788,$ 65000000,$ 54760791,$ 156491279,31,267,248
tt1596363,La grande scommessa,The Big Short,2015,2016-01-07,Biography,130,USA,English,Adam McKay,"Charles Randolph, Adam McKay",Paramount Pictures,"Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert, Harold Gervais, Maria Frangos, Christian Bale, Hunter Burke, Bernard Hocke, Shauna Rappold, Brandon Stacy, Aiden Flowers, Peter Epstein, Anthony Marble, Silas Cooper",In 2006-2007 a group of investors bet against the US mortgage market. In their research they discover how flawed and corrupt the market is.,7.8,348890,$ 28000000,$ 70259870,$ 133440870,81,543,480
tt1596365,The Woman in Black,The Woman in Black,2012,2012-03-02,Drama,95,UK,English,James Watkins,"Susan Hill, Jane Goldman",CBS Films,"Emma Shorey, Molly Harmon, Ellisa Walker-Reid, Sophie Stuckey, Daniel Radcliffe, Misha Handley, Jessica Raine, Roger Allam, Lucy May Barker, Indira Ainger, Andy Robb, Ciarán Hinds, Shaun Dooley, Mary Stockley, Alexia Osborne",A young solicitor travels to a remote village where he discovers the vengeful ghost of a scorned woman is terrorizing the locals.,6.4,171955,$ 17000000,$ 54333290,$ 128955898,62,569,469
tt1598642,Sopravvissuti,Z for Zachariah,2015,2015-08-13,Drama,98,Iceland,English,Craig Zobel,"Nissar Modi, Robert C. O'Brien",Silver Reel,"Chiwetel Ejiofor, Margot Robbie, Chris Pine","In the wake of a disaster that wipes out most of civilization, two men and a young woman find themselves in an emotionally charged love triangle as the last known survivors.",6,27524,$ 7500000,$ 121461,$ 381839,68,119,138
tt1598778,Contagion,Contagion,2011,2011-09-09,Action,106,United Arab Emirates,"English, Mandarin, Cantonese",Steven Soderbergh,Scott Z. Burns,Warner Bros.,"Gwyneth Paltrow, Tien You Chui, Josie Ho, Daria Strokous, Matt Damon, Griffin Kane, Yoshiaki Kobayashi, Laurence Fishburne, John Hawkes, Jude Law, Monique Gabriela Curnen, Teri McEvoy, Sue Redman, Teri Campbell, Stef Tovar","Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure.",6.7,274278,$ 60000000,$ 75658097,$ 136515867,70,763,271
tt1598822,Capodanno a New York,New Year's Eve,2011,2011-12-23,Comedy,118,USA,English,Garry Marshall,Katherine Fugate,New Line Cinema,"Michelle Pfeiffer, Zac Efron, Charlotte Marshall-Fricker, Fiona Choi, Mary Marguerite Keane, Michael Mandell, Patrick Reale, Robert De Niro, Halle Berry, Cary Elwes, Alyssa Milano, Common, Barbara Marshall, Jessica Biel, Seth Meyers",The lives of several couples and singles in New York City intertwine over the course of New Year's Eve.,5.7,80243,$ 56000000,$ 54544638,$ 142044638,22,161,206
tt1598828,One for the Money,One for the Money,2012,2012-01-27,Action,91,USA,English,Julie Anne Robinson,"Stacy Sherman, Karen Ray",Lakeshore Entertainment,"Katherine Heigl, Jason O'Mara, Daniel Sunjata, John Leguizamo, Sherri Shepherd, Debbie Reynolds, Debra Monk, Nate Mooney, Adam Paul, Fisher Stevens, Ana Reeder, Patrick Fischler, Ryan Michelle Bathe, Leonardo Nam, Annie Parisse","Unemployed and newly-divorced Stephanie Plum lands a job at her cousin's bail-bond business, where her first assignment puts her on the trail of a wanted local cop from her romantic past.",5.3,40284,$ 40000000,$ 26414527,$ 38084162,22,195,128
tt1599348,Safe House - Nessuno è al sicuro,Safe House,2012,2012-03-02,Action,115,South Africa,"English, Afrikaans",Daniel Espinosa,David Guggenheim,Universal Pictures,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson, Sam Shepard, Rubén Blades, Nora Arnezeder, Robert Patrick, Liam Cunningham, Joel Kinnaman, Fares Fares, Jenna Dover, Stephen Rider, Daniel Fox, Tracie Thoms","A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.",6.7,202221,$ 85000000,$ 126373434,$ 208076205,52,318,304
tt1600195,Abduction - Riprenditi la tua vita,Abduction,2011,2011-10-07,Action,106,USA,English,John Singleton,Shawn Christensen,Lionsgate,"Jake Andolina, Oriah Acima Andrews, Ken Arnold, Maria Bello, Steve Blass, Derek Burnell, Benjamin J. Cain Jr., Holly Scott Cavanaugh, Radick Cembrzynski, Richard Cetrone, Mike Clark, Lily Collins, Jack Erdie, Rita Gregory, Tim Griffin",A young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,5.1,75475,$ 35000000,$ 28087155,$ 82087155,25,199,186
tt1600196,Chi è senza colpa,The Drop,2014,2015-03-19,Crime,106,USA,"English, Russian",Michaël R. Roskam,"Dennis Lehane, Dennis Lehane",Big Screen Productions,"Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts, John Ortiz, Elizabeth Rodriguez, Michael Aronov, Morgan Spector, Michael Esper, Ross Bickell, James Frecheville, Tobias Segal, Patricia Squire, Ann Dowd, Chris Sullivan","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",7.1,139767,$ 12600000,$ 10724389,$ 18658381,69,257,302
tt1600207,The Eye of the Storm,The Eye of the Storm,2011,2011-09-01,Drama,114,Australia,"English, French, German",Fred Schepisi,"Judy Morris, Patrick White",Paper Bark Films Pty. Ltd.,"Charlotte Rampling, Maria Theodorakis, Geoffrey Rush, Jamie Timony, Judy Davis, Bob Marcs, Alexandra Schepisi, John Gaden, Helen Morse, Robyn Nevin, Jane Menelaus, Bille Brown, Heather Mitchell, Simon Stone, Nikki Shiels","Elizabeth Hunter controls all in her life - society, her staff, her children; but the once great beauty will now determine her most defiant act as she chooses her time to die.",6.1,1489,AUD 15000000,$ 83566,$ 2104689,55,11,71
tt1600524,Gli amori immaginari,Les amours imaginaires,2010,2010-09-29,Drama,101,Canada,"French, English",Xavier Dolan,Xavier Dolan,Mifilifilms,"Monia Chokri, Niels Schneider, Xavier Dolan, Anne Dorval, Anne-Élisabeth Bossé, Olivier Morin, Magalie Lépine Blondeau, Éric Bruneau, Gabriel Lessard, Bénédicte Décary, François Bernier, Benoît McGinnis, François-Xavier Dufour, Anthony Huneault, Patricia Tulasne",The story of three close friends who are involved in a love-triangle.,7.1,26734,CAD 600000,$ 68723,$ 843423,70,47,141
tt1601913,The Grey,The Grey,2011,2012-12-05,Action,117,USA,"English, Spanish",Joe Carnahan,"Joe Carnahan, Ian Mackenzie Jeffers",Open Road Films (II),"Liam Neeson, Frank Grillo, Dermot Mulroney, Dallas Roberts, Joe Anderson, Nonso Anozie, James Badge Dale, Ben Hernandez Bray, Anne Openshaw, Peter Girges, Jonathan Bitonti, James Bitonti, Ella Kosor, Jacob Blair, Lani Gelera","After their plane crashes in Alaska, six oil workers are led by a skilled huntsman to survival, but a pack of merciless wolves haunts their every step.",6.8,237555,$ 25000000,$ 51580236,$ 79781695,64,861,423
tt1602098,Albert Nobbs,Albert Nobbs,2011,2012-02-10,Drama,113,UK,English,Rodrigo García,"Gabriella Prekop, John Banville",Mockingbird Pictures,"Glenn Close, Antonia Campbell-Hughes, Mia Wasikowska, Pauline Collins, Maria Doyle Kennedy, Mark Williams, James Greene, Serena Brabazon, Michael McElhatton, Dolores Mullally, Bonnie McCormack, Phyllida Law, Brendan Gleeson, Kenneth Collard, Judy Donovan","Albert Nobbs struggles to survive in late 19th-century Ireland, where women aren't encouraged to be independent. Posing as a man so she can work as a butler in Dublin's most elegant hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",6.7,23127,$ 8000000,$ 3014696,$ 7532259,57,104,226
tt1602472,2 giorni a New York,2 Days in New York,2012,2014-01-09,Comedy,96,France,"English, French, Italian",Julie Delpy,"Julie Delpy, Alexia Landeau",Polaris Film Production & Finance,"Chris Rock, Julie Delpy, Albert Delpy, Alexia Landeau, Alexandre Nahon, Kate Burton, Dylan Baker, Daniel Brühl, Talen Ruth Riley, Owen Shipman, Malinda Williams, Carmen Lopez, Emily Wagner, Arthur French, Petronia Paley","Manhattan couple Marion and Mingus, who each have children from prior relationships, find their comfortable family dynamic jostled by a visit from Marion's relatives.",6,13785,$ 8000000,$ 633210,$ 4058113,61,48,178
